monto,año,iso3
974.3333211,2008,ALB
7226.097231,2008,AUT
61552.51912,2008,CAN
903.1,2008,SLV
-1143.999707,2008,FIN
-16452.92416,2008,IRL
-5.951760977,2008,KWT
3180.0,2008,LBY
123.9260419,2008,MWI
627.2999999,2008,NIC
3549.656865,2008,PRT
11810.14376,2008,SGP
39.698,2008,TLS
938.62,2008,ZMB
667.672,2007,ARM
191.017,2007,CMR
8886.0,2007,COL
855.3999999,2007,GHA
8798.282,2007,ISR
897.3969902,2007,KEN
372.7599999,2007,MNG
114161.1852,2007,NLD
5490.961307,2007,PER
297.4271127,2007,SEN
6538.06193,2007,ZAF
176838.6384,2007,GBR
1323.9,2007,ZMB
-37.7148599,2006,AGO
26313.84745,2006,AUS
60293.91022,2006,CAN
271.4289999,2006,ECU
241.0999999,2006,SLV
82.20817582,2006,GMB
55654.56049,2006,DEU
-6505.843558,2006,JPN
50.54409149,2006,NER
94.988,2006,PRY
2928.791,2006,PHL
44598.43361,2006,CHE
20185.0,2006,TUR
12805.99047,2006,ARE
292.0729999,2005,ARM
-207.0427813,2005,ABW
-28294.65356,2005,AUS
845.2599999,2005,BGD
34.1518348,2005,BFA
25691.55608,2005,CAN
9506.484,2005,CYM
5375.6,2005,EGY
452.752292,2005,GEO
515.2999999,2005,IRQ
99.140819,2005,MWI
2201.0,2005,PAK
44.58848688,2005,SEN
0.908,2005,TLS
228.3345,2004,BRB
111.496,2004,BLZ
0.044690708,2004,BDI
35.52927557,2004,CPV
-445.0354337,2004,CAN
3703.461,2004,CYM
-10715.96679,2004,DNK
2157.4,2004,EGY
55.52628862,2004,GMB
4624.210526,2004,MYS
1118.0,2004,PAK
1787.703712,2004,PRT
1942.0,2004,SAU
4028.991824,2004,SVK
1483.0,2004,VEN
143.578,2004,YEM
713.259,2003,BHS
33476.142,2003,BEL
2602.57,2003,CYM
4333.669356,2003,CHL
891.441882,2003,CYP
2610.938314,2003,DNK
613.0,2003,DOM
689.779766,2003,GNQ
0.670758929,2003,KIR
2860.020313,2003,LBN
2450.347588,2003,NOR
778.461364,2003,SAU
2975.667977,2003,SVK
271.1803385,2003,SVN
1702.0,2003,TUR
16590.14616,2003,GBR
133.0563267,2002,ALB
2148.908,2002,ARG
110.7249999,2002,ARM
13.50812353,2002,BEN
16590.204,2002,BRA
22155.45587,2002,CAN
824.6261684,2002,CRI
783.2609999,2002,ECU
160.2119604,2002,GEO
58.8999999,2002,GHA
-0.326,2002,IRQ
9239.348263,2002,JPN
61.10993201,2002,MDG
4030.107255,2002,POL
1.5,2002,RWA
39222.56929,2002,ESP
820.8309595,2002,TUN
5689.434546,2001,AUT
12.68305292,2001,CPV
77.25373411,2001,COD
538.5685751,2001,ECU
279.0,2001,SLV
940.7412157,2001,GNQ
-89.09075779,2001,GAB
89.2999999,2001,GHA
4.94,2001,HTI
-6.6559999,2001,IRQ
5.302622602,2001,KEN
1144.26,2001,PER
31.94236596,2001,SEN
486.5469761,2001,TUN
151.496,2001,UGA
35948.78033,2001,GBR
59.73656415,2000,BEN
837.5861433,2000,CYP
154.4995899,2000,GNQ
8322.739294,2000,JPN
82.43957661,2000,MLI
62.93751475,2000,SEN
137.3576561,2000,SVN
309.12,1999,BGD
922.6519159,1999,BGR
-15.4947,1999,CMR
1337.8,1999,DOM
215.8,1999,SLV
243.6999999,1999,GHA
15.621,1999,IRN
523.7,1999,JAM
0.451627472,1999,KIR
58.381,1999,MDG
39.0117035,1999,OMN
532.0,1999,PAK
864.3999999,1999,PAN
86.7,1999,PRY
153.24696,1999,SEN
0.53320031,1999,SLE
626.7974391,1999,SVK
367.8999999,1999,TUN
-307.6,1999,YEM
22803.446,1998,CAN
672.7999999,1998,GTM
1966.699,1998,ISR
369.1,1998,JAM
0.43974545,1998,KIR
1825.772782,1998,NZL
101.4415098,1998,OMN
1203.1,1998,PAN
109.626,1998,PNG
1752.0,1998,PHL
7.0999999,1998,RWA
217.8277983,1998,SVN
940.0,1998,TUR
9160.272,1997,ARG
9.765809,1997,BFA
78.3355999,1997,CMR
79.1715852,1997,COD
53.4515281,1997,GNQ
26.52942473,1997,FJI
2093.281606,1997,FIN
2028.797815,1997,IRL
65.0266088,1997,OMN
1299.203,1997,PAN
33.872,1997,SLB
232.43,1997,ARE
33128.36833,1997,GBR
2048.2,1996,BHR
16.2251344,1996,BFA
428.8983104,1996,CYP
16.53245913,1996,FJI
3299.576146,1996,HUN
0.538400059,1996,KIR
43.3973476,1996,MLI
293.0094103,1996,MLT
128.6938723,1996,NAM
16186.76489,1996,NLD
1312.517062,1996,PRT
2.22,1996,RWA
0.663928266,1996,SLE
472.0,1995,AGO
1.117318436,1995,ABW
20.76249995,1995,BLZ
375.7570399,1995,CYP
1021.20023,1995,FIN
454.569,1995,PNG
94.5,1995,PRY
2075.823594,1994,AUT
8204.115,1994,CAN
2.99,1994,COD
7134.509086,1994,DEU
856.979,1994,IRL
0.519100713,1994,KIR
20.04409701,1994,MUS
-11.2589,1994,NER
8550.188551,1994,SGP
379.6327588,1994,ZAF
2.780521428,1994,TON
15.8,1994,YEM
-275.0,1993,BHR
1712.77,1993,DNK
1077.89,1993,IRL
15.3588383,1993,MDG
69.48408115,1993,MLT
15.35584769,1993,MUS
40.0,1993,NIC
69.6139,1993,PRY
8571.494817,1993,ESP
20.0,1992,ALB
-16.25698324,1992,ABW
14.44999995,1992,BRB
0.450472,1992,CPV
2.7390325,1992,COD
459.0,1992,EGY
8.5,1992,IRN
-21.8745,1992,MLI
25.3,1992,MOZ
42.0,1992,NIC
1637.534286,1992,PRT
77.0,1992,ROU
14.173,1992,SLB
4055.275129,1991,AUS
0.8925,1991,BDI
4.2395399,1991,TCD
822.1,1991,CHL
32.7535296,1991,COD
6074.612329,1991,NLD
40.0,1991,ROU
4.58,1991,RWA
2642.27784,1991,CHE
130.5029999,1990,ABW
653.0,1990,AUT
-182.9,1990,BHR
-112.831,1990,CMR
9.4,1990,TCD
500.0,1990,COL
84.13745596,1990,FJI
5.5999999,1990,KWT
550.0,1990,PHL
1129.9,1989,BRA
6010.185897,1989,CAN
576.0,1989,COL
14.4,1989,SLV
388.2043804,1989,FIN
3.66,1989,KWT
3.3999999,1989,MOZ
-206.6999999,1989,ZAF
8428.38,1989,ESP
131.0,1988,AGO
31.8999999,1988,BOL
3.71,1988,BFA
203.0,1988,COL
154.4979999,1988,ECU
0.5,1988,GNQ
5.0,1988,GHA
329.6999999,1988,GTM
-483.8004869,1988,JPN
2.91,1988,MDG
84.54,1988,MAR
378.6669999,1988,NGA
-23.0885,1988,SLE
574.0,1986,ARG
729.86,1986,BEL
8.4,1986,GIN
0.55,1986,MAR
-140.311,1986,SLE
9.0,1980,AFG
1910.2,1980,BRA
36.3299999,1980,FJI
-12.16,1980,LBN
2.37,1980,MLI
2518.726852,1980,NLD
49.1199999,1980,NER
75.5236,1980,PNG
97.64,1980,ARE
10122.8,1980,GBR
61.75,1980,ZMB
34.3999999,1981,BHS
2521.9,1981,BRA
383.0,1981,CHL
69.60102,1981,CRI
-0.18,1981,GNQ
4.12,1981,IRQ
189.0,1981,JPN
176.9619792,1981,NZL
243.0,1981,PHL
18.03,1981,RWA
115.81,1982,AGO
227.0,1982,ARG
124.0141684,1982,CAN
19.93,1982,CYM
40.0,1982,ECU
293.5699999,1982,EGY
77.0999999,1982,GTM
1.7,1982,MUS
9.9666666,1982,NIC
63.8299999,1982,PAK
60.47871354,1982,PRT
370.69,1982,TUN
0.01,1983,BEN
1.98,1983,BFA
2001.752649,1983,CAN
28.0799999,1983,SLV
77.0,1983,ISR
-326.63,1983,LBY
1.62,1983,MUS
2.47,1983,MOZ
154.603,1983,OMN
79.4,1983,PAN
138.8669999,1983,PNG
5178.78,1983,GBR
203.076,1983,VEN
140.69,1984,BHR
52.6899999,1984,CYP
50.0,1984,ECU
88.0,1984,ISR
12.1999999,1984,JAM
137.0,1984,PHL
1.963,1984,SLB
-1.4299999,1985,BFA
36.2,1985,DOM
5.5999999,1985,GHA
-1.1599999,1985,IRQ
7.25,1985,KWT
105.0,1985,PHL
15.0,1985,POL
1169.1,1987,BRA
8114.691664,1987,CAN
43.4488931,1987,COD
88.0075785,1987,DNK
1.48,1987,GMB
-307.63,1987,IRN
-6.32,1987,KWT
0.09,1987,MWI
146.0493213,1987,NOR
93.1788999,1987,PNG
17.55,1987,RWA
38118.5510885,2022,VG
458.5099029987,2022,GNQ
27760.138,2022,ISR
1507.9652578284,2022,LVA
2141.3963266166,2022,MAR
238.7350643,2021,BRB
9.9335399547,2021,BDI
9381.29061,2021,COL
51.299,2021,HTI
-2637.0,2021,IRQ
1.031376,2021,KIR
3322.3180767693,2021,LVA
4116.2834981679,2021,MLT
212.0,2021,SLE
660.2332394693,2021,TUN
137.183472067,2020,ABW
896.7839201,2020,BHS
6805.2075028612,2020,BEL
39619.63521,2020,VG
-102.2436256073,2020,BFA
1094.6859008,2020,ECU
589.79809,2020,GEO
1342.0,2020,IRN
239.6867744495,2020,KWT
3518.3311136646,2020,LTU
1719.12,2020,MNG
1419.2078697277,2020,MAR
111.7676028779,2020,PNG
5399.1570396,2020,SAU
3062.2564228128,2020,ZAF
35.8862050535,2020,SWZ
-456.0,2020,VEN
11860.8358446885,2019,BEL
1.0449574151,2019,BDI
401.4847690729,2019,HRV
52329.652888469,2019,CYP
27029.3773981561,2019,DNK
452.2871120704,2019,GNQ
1352.18174,2019,GEO
665.415555,2019,JAM
1098.3759473,2019,KEN
720.6388353038,2019,MLI
2305.0998117,2019,NGA
331.7178381,2019,PRY
4554.8498112565,2019,SRB
1462.9139146244,2019,SVN
17842.3689878604,2019,ESP
-83217.6163947393,2019,CHE
844.7969335132,2019,TUN
67568.1329814736,2018,AUS
947.4300315,2018,BHS
302.3687813,2018,BOL
268.4149081386,2018,BFA
826.01,2018,SLV
-2171.7770545082,2018,FIN
6460.3310740465,2018,HUN
21514.605,2018,ISR
37681.9261855612,2018,ITA
1139.4382243,2018,KEN
352.5516225792,2018,MDG
460.5113682408,2018,MUS
208.5567579788,2018,NAM
1737.0,2018,PAK
15996.269918158,2018,POL
381.9115985,2018,RWA
4247.1190934,2018,SAU
886.0,2018,VEN
46114.2279039823,2017,AUS
206.1573627,2017,BRB
814.0019999,2017,CMR
22766.8459250813,2017,CAN
363.3816363971,2017,TCD
6694.6040256,2017,CHL
2778.314023,2017,CRI
7408.6999999,2017,EGY
48389.8860157477,2017,DEU
5019.0,2017,IRN
745.5857932016,2017,LVA
9398.8145399075,2017,MYS
6928.2776174015,2017,PRT
6.716,2017,TLS
-68.0,2017,VEN
-8508.3064289035,2016,AUT
43.987411,2016,BLZ
36055.8742323592,2016,CAN
266.225576144,2016,HRV
1243.660159686,2016,GAB
-6255.9,2016,IRQ
450.6262707285,2016,MDG
4248.4326227004,2016,MLT
8279.5482749,2016,PHL
15690.1475608581,2016,POL
662.9068877,2016,ZMB
2235.3899999,2015,BGD
554.644,2015,BOL
66712.7415706,2015,VG
627.442,2015,CMR
16641.45,2015,IDN
2975.5279380561,2015,JPN
-2171.6514954,2015,OMN
8206.4767945,2015,PER
379.8,2015,RWA
252.4359045351,2015,SLE
59700.1083770357,2015,SGP
106.1399145678,2015,SVK
769.0,2015,VEN
1304.8666667,2015,ZMB
-3.425,2014,BMU
47.061010532,2014,BDI
379.579834106,2014,FJI
-73.7586037,2014,GIN
-10176.4,2014,IRQ
23253.8829646752,2014,ITA
953.4647854658,2014,KWT
598.7377818,2014,MWI
2436.7976572675,2014,NZL
1287.3862159,2014,OMN
4458.6999999,2014,PAN
663.8619731,2014,PRY
49.344,2014,TLS
56765.5236329935,2013,AUS
3728.7234042553,2013,BHR
23898.0011952985,2013,BEL
907.6199497535,2013,DNK
582.9487018906,2013,GNQ
901.7863071917,2013,LVA
445.5207416,2013,MWI
1612.4837451,2013,OMN
3602.3640347965,2013,ROU
2425.2665693605,2013,SRB
49.615,2013,TLS
1116.5413071043,2013,TUN
40.863937,2012,AFG
1033.5072458,2012,BHS
1544.6808510638,2012,BHR
14606.3845244865,2012,HUN
3400.4,2012,IRQ
1111.4052016333,2012,LVA
1425.0,2012,LBY
397.8664595604,2012,MLI
14183.9280528952,2012,MLT
2831.4501136364,2012,NCL
841.2757797335,2012,NER
7127.38,2012,NGA
14655.0923936399,2012,NOR
1365.4096229,2012,OMN
722.4468467141,2012,SLE
339.330638422,2012,SVN
25696.4527543576,2012,ESP
38.5309999,2012,TLS
1205.3884878,2012,UGA
5973.0,2012,VEN
57.620844,2011,AFG
455.83115525,2011,BRB
-257.87,2011,BMU
858.9410703,2011,BOL
19241.25,2011,IDN
34323.8039632727,2011,ITA
218.1999999,2011,JAM
21875.9288529307,2011,MLT
3558.5436109,2011,MOZ
15925.139645949,2011,POL
119.1053858,2011,RWA
950.4782532719,2011,SLE
28379.2063722362,2011,ESP
26414.9026735222,2011,CHE
54.200551,2010,AFG
1097.18766,2010,BHS
-0.551,2010,CMR
28400.4426496855,2010,CAN
20965.9626386,2010,CYM
6385.6,2010,EGY
1691.422,2010,MNG
489.9,2010,NIC
6098.96,2010,NGA
1070.3869399,2010,PHL
250.5048029,2010,RWA
57460.0846345095,2010,SGP
1729.3,2010,ZMB
197.513,2009,AFG
760.041,2009,ARM
42212.878,2009,VG
668.3289999,2009,CMR
22699.67632,2009,CAN
8035.0,2009,COL
663.9985238,2009,GAB
522.32412,2009,GTM
1855.194702,2009,KEN
2906.948043,2009,MLT
1485.0,2009,OMN
118.67,2009,RWA
110.8455097,2009,SLE
18531.87671,2009,SGP
7502.062271,2009,ZAF
29934.89716,2009,CHE
8585.0,2009,TUR
9725.553,2008,ARG
2638.297872,2008,BHR
169.6685,2008,BLZ
105.7714854,2008,BFA
15518.19228,2008,CHL
10564.0,2008,COL
-793.8723328,2008,GNQ
1220.42,2008,GHA
9318.454,2008,IDN
1264.144725,2008,LVA
5438.0,2008,PAK
6923.651285,2008,PER
39455.86393,2008,SAU
397.6328982,2008,SEN
19851.0,2008,TUR
1554.62,2008,YEM
0.500244946,2007,BDI
1242.731087,2007,GNQ
34.5571841,2007,MWI
339.0528746,2007,MUS
129.0387195,2007,NER
5590.0,2007,PAK
1898.6,2007,PAN
2823.719,2007,PHL
1616.251483,2007,TUN
14186.52144,2007,ARE
4754.757314,2006,AUT
2914.893617,2006,BHR
792.48,2006,BGD
10042.8,2006,EGY
4914.221,2006,IDN
14395.879,2006,ISR
882.2,2006,JAM
2064.0,2006,LBY
2023.355968,2006,LTU
83.39230048,2006,MLI
245.4599999,2006,MNG
386.575747,2006,NAM
3706.202093,2006,NZL
8061.802527,2006,NOR
2547.3,2006,PAN
14577.49558,2006,POL
10767.79892,2006,PRT
30.6439664,2006,RWA
58.76802469,2006,SLE
3307.989362,2006,TUN
7096.890411,2005,CHL
242.3350144,2005,GAB
53.6503426,2005,GMB
105.0,2005,GIN
7708.959225,2005,HUN
2889.19167,2005,IRN
1038.0,2005,LBY
1204.700515,2005,NZL
30.29378085,2005,NER
-2273.651533,2005,NOR
8203.217716,2005,POL
17747.77698,2005,SGP
783.0865634,2005,TUN
460.3999999,2004,BGD
43557.8899,2004,BEL
18145.883,2004,BRA
7241.04262,2004,CHL
250.0216382,2004,FJI
-10192.1787,2004,DEU
300.0,2004,IRQ
-10607.6127,2004,IRL
607.1781118,2004,LVA
12608.15841,2004,MLT
92.92,2004,MNG
61.15322252,2004,SLE
6195.021861,2003,AUT
184.7012886,2003,BRB
336.2679999,2003,CMR
1720.493,2003,COL
237.4,2003,EGY
82.7999999,2003,GIN
1000.0,2003,IRQ
13.2620926,2003,MWI
131.5399999,2003,MNG
2314.468404,2003,MAR
336.6984008,2003,MOZ
25.0,2003,OMN
491.0,2003,PHL
4.7,2003,RWA
-1.800687709,2003,SLB
25819.30265,2003,ESP
202.193,2003,UGA
16250.52939,2002,BEL
922.2888334,2002,BGR
17054.88118,2002,ITA
478.8,2002,JAM
27.6252336,2002,KEN
1335.964,2002,LBN
145.0,2002,LBY
3203.421053,2002,MYS
1569.155749,2002,ZAF
4.692076768,2002,TON
95.2999999,2002,ARE
782.0,2002,VEN
114.302,2002,YEM
459.8663918,2001,TCD
3731.529481,2001,FIN
109.8398354,2001,GEO
498.5,2001,GTM
9650.92035,2001,IRL
-0.273476291,2001,KIR
-25.64428256,2001,MUS
63.0009999,2001,MNG
365.1721767,2001,NAM
103.0412079,2001,NCL
5579.255161,2001,POL
6195.650151,2001,PRT
1157.931473,2001,ROU
2274.839599,2001,SVK
144.2703151,2000,ALB
-42.62643685,2000,GAB
229.5999999,2000,GTM
785.2999999,2011,LBR
2504.1129032,2011,URY
1404.3154488,2010,KHM
61.52,2010,CAF
210.805,2010,SYC
14657.4846412,2010,THA
42.28,2009,CAF
27255.15425,2009,LUX
5361.812,2009,THA
108312.0,2008,CHN
37593.42586,2008,FRA
182.105,2008,SYC
56.75,2007,CAF
28592.62854,2007,SWE
553.5829716,2006,COG
32219.53464,2006,LUX
599.758,2005,HND
-8.487842736,2004,COG
75.3575,2004,LBR
37.4466703,2004,SYC
12093.2549,2004,SWE
3.7999999,2003,ZWE
39.55578561,2002,GRC
275.167835,2002,HND
3355.416,2002,THA
25.8999999,2002,ZWE
76.7,2001,MRT
64.7402749,2001,SYC
3.7999999,2001,ZWE
40714.81,2000,CHN
165.9044687,2000,COG
381.6591485,2000,HND
55.21676793,1999,SYC
201.0,1999,LKA
578.370361,1998,EST
99.0212,1998,HND
190.31,1998,LBR
444.3,1998,ZWE
23382.63966,1997,FRA
90.0,1996,HND
-132.13,1996,LBR
133.0,1996,LKA
6.2005657,1995,CAF
121.8155737,1995,COG
23562.49673,1995,FRA
-9.259302198,1995,ISL
68.9,1994,KHM
981.0,1994,GRC
1369.0,1994,THA
161.1295933,1993,EST
977.0,1993,GRC
194.4859999,1993,LKA
-12.73765811,1992,ISL
7.0,1992,MRT
2151.0,1992,THA
16186.4952165,1991,FRA
18.27233233,1991,ISL
21.55290577,1991,SYC
13074.4226081,1989,FRA
51.0,1989,HND
22.43,1989,SYC
3193.68,1988,CHN
290.1499999,1988,LBR
46.7999999,1988,URY
8.16,1986,CAF
2861.5292768,1986,FRA
5.7999999,1980,HND
9.5199999,1980,SYC
12.44,1981,MRT
430.0,1982,CHN
1559.014352,1982,FRA
312.87,1982,LBR
1631.008025,1983,FRA
-23.3999999,1983,ISL
1419.0,1984,CHN
20.4499999,1984,HND
2.99,1985,CAF
24.3999999,1985,LKA
2.8999999,1985,ZWE
50.1,1987,URY
532.2562510334,2022,COG
619.5968415175,2022,ISL
898.2952138,2022,LKA
45963.0673591154,2022,SWE
6328.1893248208,2021,GRC
738.7,2021,HND
25122.5910532777,2021,LUX
3624.6449901,2020,KHM
194.0,2020,ZWE
280.0,2019,ZWE
18.0035354551,2018,CAF
6.8887514009,2017,CAF
-27369.7766631647,2017,LUX
349.0,2017,ZWE
7.2560904839,2016,CAF
-1821.1025434,2016,URY
110.9612049262,2015,EST
1853.471,2014,KHM
2672.8762086007,2014,FRA
501.03790569,2014,MRT
893.6289803,2014,LKA
170.254,2013,SYC
70.0351573,2012,CAF
2824.1255875029,2012,LUX
1388.5874182422,2012,MRT
123985.0,2011,CHN
1004.5994689687,2011,EST
31641.9055958463,2011,FRA
12929.4652839591,2011,SWE
114734.24,2010,CHN
928.4360065176,2010,COG
13890.0939679092,2010,FRA
969.2,2010,HND
166.0,2010,ZWE
2436.364596,2009,GRC
752.2,2008,LKA
36946.94361,2008,SWE
51.6,2008,ZWE
9194.785,2007,THA
483.209,2006,KHM
145.5859532,2006,SYC
8181.647,2006,THA
623.2900561,2005,GRC
82.8081999,2005,LBR
272.0,2005,LKA
847.4002046,2005,URY
5179.643439,2004,LUX
223.0,2004,LKA
5858.576,2004,THA
332.0992322,2003,ISL
145.1059999,2002,KHM
46877.59,2001,CHN
77.25373411,2001,COG
15947.9787181,2001,FRA
81.8877982,2001,LKA
10914.35507,2001,SWE
15.11946,1999,MRT
31239.7619318,1998,FRA
150.0,1998,LKA
19918.94207,1998,SWE
164.0999999,1998,URY
168.0999999,1997,KHM
79.1715852,1997,COG
10967.54505,1997,SWE
-0.43554,1996,MRT
28.80615214,1996,SYC
37520.53,1995,CHN
65.0,1995,LKA
2.99,1994,COG
166.4139999,1994,LKA
16628.2679386,1993,FRA
16.8,1993,MRT
11007.51,1992,CHN
2.7390325,1992,COG
1.620467065,1992,SYC
11.3,1992,URY
32.7535296,1991,COG
1135.0,1991,GRC
2049.0,1991,THA
0.69785,1990,CAF
43.3513999,1990,LKA
41.5399999,1990,URY
1.29,1989,CAF
3392.57,1989,CHN
7196.6616594,1988,FRA
2243.73,1986,CHN
-16.5,1986,LBR
37.0,1986,URY
22.3,1980,ISL
2426.068421,1981,FRA
287.9499999,1981,LBR
181.12,1981,SWE
439.0,1983,GRC
2196.507916,1984,FRA
36.2,1984,LBR
11.65,1985,SYC
159.994,1985,THA
43.4488931,1987,COG
822.6,2022,HND
3483.4616057,2021,KHM
5.4099802504,2021,CAF
698.9195783767,2021,MNE
250.0,2021,ZWE
418.6,2020,HND
86.96,2020,LBR
13100.0944836758,2019,FRA
498.1,2019,HND
489.8148206715,2018,MNE
-66.125331,2018,SYC
13751.7620619,2018,THA
1175.8,2017,HND
19610.2775172594,2016,SWE
135576.6,2015,CHN
1203.5,2015,HND
708.5303830397,2015,ISL
447.1128207919,2014,ISL
4975.4552142,2014,THA
1125.683737986,2013,MRT
932.5513176,2013,LKA
4250.8309919,2013,URY
941.1165912,2012,LKA
12897.1682825,2012,THA
36.9084558,2011,CAF
1014.4,2011,HND
8843.156716781,2011,LUX
760.440768431,2010,MNE
1528.59124,2009,URY
4498.626726,2008,GRC
919.6922269,2008,ISL
131.5999999,2007,LBR
603.3999999,2007,LKA
1329.464293,2007,URY
25325.77036,2006,FRA
3843.07495,2006,ISL
40.0,2006,ZWE
381.18,2005,KHM
3071.050797,2005,ISL
404.1020257,2004,MRT
332.3694883,2004,URY
5222.348,2003,THA
5073.202,2001,THA
296.7938588,2001,URY
0.721810265,2000,KIR
421.9620539,2000,MAR
139.3,2000,MOZ
63854.98434,2000,NLD
8.437082149,2000,NER
309.0,2000,PAK
180.8121074,2000,UGA
121.7,2000,ZMB
23987.696,1999,ARG
467.5418994,1999,ABW
-217.6875389,1999,GAB
13.8218624,1999,KEN
871.6765421,1999,LBN
856.6267538,1999,MLT
30.3999999,1999,MNG
0.276108943,1999,NER
0.958145992,1999,TON
783.0,1999,TUR
4627.817978,1998,CHL
2828.826262,1998,COL
32.7772428,1998,COD
943.6517714,1998,HRV
345.3450658,1998,CYP
1102.7,1998,SLV
23.6999999,1998,GMB
-127.894,1998,LBY
12.1,1998,MWI
2713.995728,1998,MYS
400.2428049,1998,MAR
77.29348007,1998,NAM
1643.949,1998,PER
2031.0,1998,ROU
60.3438923,1998,SEN
0.045708551,1998,TON
51.9399999,1997,ARM
868.6170213,1997,BHR
11998.3,1997,BEL
11.946,1997,BLZ
59.0,1997,SLV
20.57,1997,GMB
64.4,1997,MOZ
11181.06879,1997,NLD
1642.472174,1997,NGA
4910.209222,1997,POL
1215.0,1997,ROU
15701.73962,1997,SGP
6635.798003,1997,CHE
6948.537,1996,ARG
28.5279999,1996,CPV
101.316,1996,CMR
9633.764,1996,CAN
-498.6159764,1996,GAB
228.0835455,1996,JPN
7297.0,1996,MYS
3918.61704,1996,NZL
1520.0,1996,PHL
817.5654459,1996,ZAF
21.72421413,1996,SWZ
0.284990625,1996,TON
11678.76178,1995,AUS
106.8,1995,BHS
430.5899999,1995,BHR
8.0136552,1995,BEN
38.0,1995,SLV
57.17008099,1995,FJI
12024.48487,1995,DEU
9.7087378,1995,MDG
5.64306096,1995,MWI
11723.69591,1995,NLD
1271.05336,1995,NGA
46.2939999,1995,OMN
3658.1745,1995,POL
35.0597418,1995,SEN
11942.80997,1995,SGP
2587.149232,1995,SVK
885.0,1995,TUR
0.02,1994,AFG
2149.9,1994,BRA
105.4,1994,BGR
2.1284399,1994,CPV
16.9955,1994,GNQ
-99.6029,1994,GAB
-2.7999999,1994,HTI
475.199,1994,ISR
17.4710242,1994,MLI
2616.630695,1994,NZL
2776.447451,1994,NOR
76.4629999,1994,OMN
789.3408189,1994,PAK
255.1740064,1994,SVK
88.152,1994,UGA
40.0,1994,ZMB
4054.917854,1993,AUS
83.4,1993,CYP
0.803,1993,IRQ
1.379066478,1993,KIR
7.4,1993,LBN
8.0,1993,MWI
7.7,1993,MNG
169.496,1993,PAN
200.0,1993,UKR
-131.22,1992,VG
13.0,1992,HRV
177.8968999,1992,ECU
6.01832,1992,GNQ
12.93,1992,GMB
22.5,1992,GHA
2755.603983,1992,JPN
0.475893218,1992,KIR
39.542,1992,MLT
1088.200066,1992,NZL
-668.1148926,1992,NOR
144.494,1992,PAN
5.5,1992,RWA
250.0,1992,SAU
10665.74069,1992,ESP
664.1,1991,AGO
178.4,1991,CRI
1552.52,1991,DNK
253.0,1991,EGY
25.1999999,1991,SLV
13.6,1991,HTI
1470.419,1991,HUN
22.59,1991,IRN
1361.668,1991,IRL
2481.577,1991,ITA
1284.26882,1991,JPN
1.6299999,1991,LBN
13.6817622,1991,MDG
-28.6999999,1991,MWI
317.0,1991,MAR
1e-05,1990,AFG
3.23878,1990,BGD
19.0,1990,BLZ
67.0,1990,BOL
49.0399999,1990,CYM
1132.15,1990,DNK
126.1795,1990,ECU
644.6694172,1990,FIN
73.4578999,1990,GAB
8.0,1990,HTI
6344.876,1990,ITA
22.3850223,1990,MDG
40.97285296,1990,MUS
165.0,1990,MAR
88.0,1990,POL
32.4346999,1990,SLE
10797.15159,1990,ESP
88.7,1990,TUN
8.6829639,1989,BRB
36.0,1989,BOL
1083.558932,1989,DNK
159.7001,1989,ECU
38.3596367,1989,FJI
0.39,1989,IRQ
160.4,1989,ISR
1.59,1989,LBN
12.82,1989,MDG
2.7999999,1989,NIC
51.5,1989,PAN
22.3564,1989,SLE
11.599,1989,SLB
1147.0,1988,ARG
62.1499999,1988,CYP
6801.43,1988,ITA
17.44,1988,MWI
40.7999999,1988,MLT
4752.152114,1988,NLD
-0.09,1988,NIC
21.05,1988,RWA
720.176,1988,VEN
-31.91,1986,BHR
1.52403,1986,BDI
-90.7001999,1986,CMR
24.1299999,1986,SLV
-1.99,1986,GMB
4.2999999,1986,GHA
68.7999999,1986,GTM
-112.44,1986,IRN
32.7299999,1986,KEN
10.48,1986,LBN
1.5,1986,MOZ
0.06,1986,NIC
193.215,1986,NGA
966.7,1986,SAU
0.18,1986,TON
125.0,1986,TUR
-418.04,1980,BHR
2.7999999,1980,BRB
157.1399999,1980,COL
52.65902,1980,CRI
70.0,1980,ECU
5.8799999,1980,SLV
110.7,1980,GTM
1.53,1980,IRQ
933.8999999,1980,MYS
-18.6703,1980,SLE
-10.3,1980,ZAF
246.4799999,1980,TUN
-2.0,1981,BLZ
75.7,1981,BOL
11.08,1981,BDI
97.12,1981,CYM
79.7,1981,DOM
1.12,1981,MWI
39.0499999,1981,MLT
0.23,1981,SLB
37.0799999,1981,SWZ
163.362,1981,VEN
2286.32173,1982,AUS
1472.18,1982,BEL
111.44,1982,CMR
35.3493241,1982,COD
133.8499999,1982,DNK
-1.3999999,1982,DOM
36.8299999,1982,FJI
242.0099999,1982,IRL
28.2199999,1982,NER
185.0,1983,ARG
2990.964045,1983,AUS
70.07081642,1983,FIN
23.7399999,1983,KEN
243.1903365,1983,NZL
11.1199999,1983,RWA
0.435,1983,SLB
0.05,1984,BRB
389.37,1984,BEL
17.6677,1984,CMR
668.24,1984,CYM
584.0,1984,COL
-15.3569999,1984,DNK
109.7480729,1984,FIN
-2.749,1984,IRQ
-6.03,1984,KWT
8.57,1984,MDG
797.48,1984,MYS
4.9299999,1984,MUS
